copy	start	end	protStart	rev
gi|1019159094|ref|NW_015505203.1|:2754972:2756542:+	326	748	326	FALSE
gi|1019159094|ref|NW_015505203.1|:2754972:2756542:+	753	1346	753	FALSE
gi|1019159085|ref|NW_015505204.1|:4398770:4400379:+	371	1390	371	FALSE
gi|1019158530|ref|NW_015505248.1|:1685125:1686660:-	302	1234	1234	TRUE
gi|1019158504|ref|NW_015505251.1|:900810:902410:-	204	797	797	TRUE
gi|1019158504|ref|NW_015505251.1|:900810:902410:-	814	1071	1071	TRUE
gi|1019158504|ref|NW_015505251.1|:900810:902410:-	1073	1216	1216	TRUE
gi|1019158346|ref|NW_015505267.1|:1410133:1411586:+	372	1391	372	FALSE
gi|1019157869|ref|NW_015505300.1|:1693109:1694146:-	224	736	736	TRUE
gi|1019157869|ref|NW_015505300.1|:1693109:1694146:-	739	1038	1038	TRUE
gi|1019157861|ref|NW_015505301.1|:463946:464784:+	5	838	5	FALSE
gi|1019157764|ref|NW_015505310.1|:1775984:1777542:-	226	1236	1236	TRUE
gi|1019157742|ref|NW_015505312.1|:507632:508847:-	180	1199	1199	TRUE
gi|1019157262|ref|NW_015505346.1|:949215:950087:-	315	872	872	TRUE
gi|1019157097|ref|NW_015505362.1|:1160704:1161658:-	228	740	740	TRUE
gi|1019157097|ref|NW_015505362.1|:1160704:1161658:-	743	940	940	TRUE
gi|1019156649|ref|NW_015505407.1|:618656:620248:-	225	1241	1241	TRUE
gi|1019156541|ref|NW_015505416.1|:1197671:1198539:-	3	320	320	TRUE
gi|1019156541|ref|NW_015505416.1|:1197671:1198539:-	322	867	867	TRUE
gi|1019156536|ref|NW_015505417.1|:668292:669380:+	4	864	4	FALSE
gi|1019156483|ref|NW_015505423.1|:394371:395985:-	224	1231	1231	TRUE
gi|1019156398|ref|NW_015505427.1|:861209:861789:-	3	575	575	TRUE
gi|1019156241|ref|NW_015505438.1|:2608636:2608956:-	4	111	111	TRUE
gi|1019156241|ref|NW_015505438.1|:2608636:2608956:-	173	319	319	TRUE
gi|1019155989|ref|NW_015505464.1|:1653554:1653930:-	3	377	377	TRUE
gi|1019155223|ref|NW_015505524.1|:726540:728064:-	224	1243	1243	TRUE
gi|1019154847|ref|NW_015505558.1|:687610:688113:+	27	94	27	FALSE
gi|1019154847|ref|NW_015505558.1|:687610:688113:+	147	502	95	FALSE
gi|1019154229|ref|NW_015505618.1|:472758:473060:+	2	301	2	FALSE
gi|1019152305|ref|NW_015505800.1|:847483:848892:-	259	1129	1179	TRUE
gi|1019152305|ref|NW_015505800.1|:847483:848892:-	1180	1273	1273	TRUE
gi|1019151867|ref|NW_015505840.1|:1240424:1242027:-	215	1234	1234	TRUE
gi|1019148490|ref|NW_015506169.1|:190959:192566:-	246	740	740	TRUE
gi|1019148490|ref|NW_015506169.1|:190959:192566:-	743	1237	1237	TRUE
gi|1019146098|ref|NW_015506402.1|:259768:261352:+	355	784	355	FALSE
gi|1019146098|ref|NW_015506402.1|:259768:261352:+	805	1360	785	FALSE
gi|1019145715|ref|NW_015506440.1|:62657:64059:-	225	946	1166	TRUE
gi|1019145715|ref|NW_015506440.1|:62657:64059:-	1167	1258	1258	TRUE
gi|1019145052|ref|NW_015506507.1|:12134:13470:-	69	1070	1070	TRUE
gi|1019143789|ref|NW_015506625.1|:24163:24766:-	4	603	603	TRUE
gi|1019143511|ref|NW_015506660.1|:209061:210459:-	107	735	739	TRUE
gi|1019143511|ref|NW_015506660.1|:209061:210459:-	740	1098	1098	TRUE
gi|1019143287|ref|NW_015506688.1|:182710:183753:-	215	1030	1030	TRUE
gi|1019139447|ref|NW_015507080.1|:94860:95609:-	21	626	626	TRUE
gi|1019135765|ref|NW_015507451.1|:69524:70870:-	224	1240	1240	TRUE
gi|1019126685|ref|NW_015508339.1|:5090:6680:+	354	1370	354	FALSE
gi|1019120065|ref|NW_015508947.1|:1351:1938:-	5	529	529	TRUE
gi|1022472415|ref|NW_015624573.1|:1552444:1554054:-	223	1227	1227	TRUE
gi|1022466772|ref|NW_015627535.1|:654912:656328:-	243	1244	1244	TRUE
gi|1022466086|ref|NW_015627891.1|:1397543:1399032:-	247	1075	1080	TRUE
gi|1022466086|ref|NW_015627891.1|:1397543:1399032:-	1081	1231	1231	TRUE
gi|1022456169|ref|NW_015633151.1|:95700:96849:+	2	892	2	FALSE
gi|1022442252|ref|NW_015640445.1|:2150053:2150944:-	293	892	892	TRUE
gi|1022442212|ref|NW_015640464.1|:406886:408189:+	1	1302	1	FALSE
gi|1022439161|ref|NW_015642052.1|:15134:16743:-	208	687	687	TRUE
gi|1022439161|ref|NW_015642052.1|:15134:16743:-	690	1229	1229	TRUE
gi|1022438393|ref|NW_015642448.1|:977458:977865:-	2	406	406	TRUE
gi|1022436230|ref|NW_015643560.1|:436781:437250:-	3	470	470	TRUE
gi|1022429492|ref|NW_015647035.1|:1912472:1913122:-	195	650	650	TRUE
gi|1022429429|ref|NW_015647064.1|:788069:789584:+	302	1043	302	FALSE
gi|1022429429|ref|NW_015647064.1|:788069:789584:+	1052	1274	1044	FALSE
gi|1022422512|ref|NW_015650692.1|:6148:6943:+	26	508	26	FALSE
gi|1022411253|ref|NW_015656606.1|:369127:370671:+	302	1165	302	FALSE
gi|1022411253|ref|NW_015656606.1|:369127:370671:+	1176	1304	1176	FALSE
gi|1022404765|ref|NW_015660016.1|:212563:213156:-	3	456	488	TRUE
gi|1022404765|ref|NW_015660016.1|:212563:213156:-	489	594	594	TRUE
gi|1022401264|ref|NW_015661881.1|:324756:326304:-	247	1248	1248	TRUE
gi|1022392375|ref|NW_015666505.1|:82346:83977:+	382	921	382	FALSE
gi|1022392375|ref|NW_015666505.1|:82346:83977:+	924	1409	924	FALSE
AXRT01342819.1:39:535:-	35	496	496	TRUE
AXRT01392490.1:1:491:-	3	491	491	TRUE
gi|656464527|ref|NW_007577817.1|:526192:526863:-	56	203	217	TRUE
gi|656464527|ref|NW_007577817.1|:526192:526863:-	218	366	371	TRUE
gi|656464527|ref|NW_007577817.1|:526192:526863:-	372	672	672	TRUE
gi|656463617|ref|NW_007577944.1|:413799:414416:-	12	95	95	TRUE
gi|656463617|ref|NW_007577944.1|:413799:414416:-	149	604	604	TRUE
gi|656461295|ref|NW_007578223.1|:191727:192335:+	3	527	3	FALSE
gi|656460576|ref|NW_007578364.1|:110178:111557:-	165	239	239	TRUE
gi|656460576|ref|NW_007578364.1|:110178:111557:-	242	550	550	TRUE
gi|656460576|ref|NW_007578364.1|:110178:111557:-	553	908	969	TRUE
gi|656460576|ref|NW_007578364.1|:110178:111557:-	970	1181	1181	TRUE
gi|656460067|ref|NW_007578471.1|:134147:134602:+	1	453	1	FALSE
gi|656459932|ref|NW_007578502.1|:20908:21710:-	3	677	677	TRUE
gi|656454695|ref|NW_007579785.1|:108164:108965:+	3	800	3	FALSE
ref|NW_018084673.1|:15164392:15169479:+	41	871	41	FALSE
ref|NW_018084673.1|:15164392:15169479:+	1427	5020	1427	FALSE
gi|409211301|ref|NW_004071163.1|:522711:523327:+	3	614	3	FALSE
gi|409211525|ref|NW_004070939.1|:348823:349779:-	35	955	955	TRUE
gi|409209487|ref|NW_004072960.1|:15011:16662:+	242	1225	242	FALSE
gi|409209487|ref|NW_004072960.1|:15011:16662:+	1305	1574	1305	FALSE
gi|409208598|ref|NW_004073848.1|:1468:2086:-	31	618	618	TRUE
gi|409206573|ref|NW_004075873.1|:3274:3629:-	5	352	352	TRUE
gi|409204786|ref|NW_004077660.1|:4023:4902:-	442	876	876	TRUE
CAAE01014676.1:183594:184816:+	151	222	151	FALSE
CAAE01014676.1:183594:184816:+	224	765	224	FALSE
CAAE01014676.1:183594:184816:+	773	1188	766	FALSE
CAAE01014682.1:61971:65463:+	212	1993	212	FALSE
CAAE01014682.1:61971:65463:+	1995	2984	1995	FALSE
LFLD01S000233.1:315337:315953:-	3	611	611	TRUE
BADN01005157.1:3505:5107:-	167	1603	1603	TRUE
BADN01014938.1:286:800:+	7	369	7	FALSE
BADN01014938.1:286:800:+	416	487	416	FALSE
BADN01017663.1:8323:8862:+	49	483	49	FALSE
BADN01019061.1:2125:2600:-	100	441	441	TRUE
BADN01022798.1:2714:3332:-	2	86	91	TRUE
BADN01022798.1:2714:3332:-	92	566	566	TRUE
BADN01029285.1:4600:5170:-	48	497	497	TRUE
BADN01043319.1:13690:14350:-	152	661	661	TRUE
BADN01044712.1:881:1257:-	10	375	375	TRUE
BADN01048815.1:1674:2224:+	10	507	10	FALSE
BADN01053841.1:4208:4564:+	7	225	7	FALSE
BADN01053841.1:4208:4564:+	239	355	239	FALSE
BADN01059169.1:2648:3736:+	2	326	2	FALSE
BADN01059169.1:2648:3736:+	332	717	327	FALSE
BADN01059169.1:2648:3736:+	747	1089	718	FALSE
BADN01067316.1:1985:2593:-	3	323	323	TRUE
BADN01067316.1:1985:2593:-	340	606	606	TRUE
BADN01073056.1:312:930:-	2	562	562	TRUE
BADN01073197.1:6427:6926:+	2	454	2	FALSE
BADN01091818.1:2520:4564:+	4	297	4	FALSE
BADN01091818.1:2520:4564:+	306	2045	306	FALSE
BADN01105275.1:1046:1590:+	37	501	37	FALSE
BADN01106156.1:2103:3044:+	3	316	3	FALSE
BADN01106156.1:2103:3044:+	342	721	317	FALSE
BADN01106156.1:2103:3044:+	751	942	751	FALSE
gi|460722593|ref|NW_004443940.1|:21113495:21115521:+	358	800	358	FALSE
gi|460722593|ref|NW_004443940.1|:21113495:21115521:+	1723	1988	801	FALSE
gi|460718346|ref|NW_004443949.1|:26894472:26896071:+	1	698	1	FALSE
gi|460718346|ref|NW_004443949.1|:26894472:26896071:+	709	1535	699	FALSE
gi|460718344|ref|NW_004443951.1|:20908176:20910472:+	353	985	353	FALSE
gi|460718344|ref|NW_004443951.1|:20908176:20910472:+	1006	2040	1006	FALSE
gi|460718342|ref|NW_004443953.1|:10043131:10045484:+	369	2000	369	FALSE
gi|460718342|ref|NW_004443953.1|:10043131:10045484:+	2004	2093	2004	FALSE
gi|460718342|ref|NW_004443953.1|:12542873:12545229:-	260	1987	1987	TRUE
gi|460718319|ref|NW_004443976.1|:17157288:17158554:+	3	437	3	FALSE
gi|460718319|ref|NW_004443976.1|:17157288:17158554:+	440	1177	440	FALSE
gi|460718306|ref|NW_004443989.1|:5288014:5289352:-	56	373	373	TRUE
gi|460718306|ref|NW_004443989.1|:5288014:5289352:-	376	668	675	TRUE
gi|460718306|ref|NW_004443989.1|:5288014:5289352:-	676	1337	1337	TRUE
gi|460718299|ref|NW_004443996.1|:8523838:8525669:-	2	1624	1624	TRUE
gi|460718299|ref|NW_004443996.1|:8523838:8525669:-	1645	1779	1779	TRUE
gi|460718291|ref|NW_004444004.1|:5312919:5315865:-	6	2576	2576	TRUE
gi|460718291|ref|NW_004444004.1|:5312919:5315865:-	2579	2755	2755	TRUE
gi|460718271|ref|NW_004444024.1|:2790776:2793115:+	42	564	42	FALSE
gi|460718271|ref|NW_004444024.1|:2790776:2793115:+	1746	2286	565	FALSE
gi|460718261|ref|NW_004444034.1|:194779:196094:+	44	724	44	FALSE
gi|460718261|ref|NW_004444034.1|:194779:196094:+	726	1304	726	FALSE
gi|460713558|ref|NW_004444040.1|:1213630:1215962:-	3	741	1406	TRUE
gi|460713558|ref|NW_004444040.1|:1213630:1215962:-	1407	1744	1764	TRUE
gi|460713558|ref|NW_004444040.1|:1213630:1215962:-	1765	1963	1963	TRUE
gi|460713558|ref|NW_004444040.1|:1213630:1215962:-	1964	2137	2137	TRUE
gi|460713503|ref|NW_004444095.1|:936907:938963:+	104	433	104	FALSE
gi|460713503|ref|NW_004444095.1|:936907:938963:+	439	1740	439	FALSE
gi|460713487|ref|NW_004444111.1|:1859431:1860124:+	51	569	51	FALSE
gi|460713487|ref|NW_004444111.1|:1859431:1860124:+	574	693	574	FALSE
gi|460713482|ref|NW_004444116.1|:1141990:1143739:+	1	667	1	FALSE
gi|460713482|ref|NW_004444116.1|:1141990:1143739:+	1441	1528	668	FALSE
gi|460713456|ref|NW_004444142.1|:4133585:4134776:+	357	1190	357	FALSE
gi|460713400|ref|NW_004444198.1|:700250:703018:+	9	693	9	FALSE
gi|460713400|ref|NW_004444198.1|:700250:703018:+	2635	2752	1301	FALSE
gi|460713395|ref|NW_004444203.1|:1250872:1252535:+	353	685	353	FALSE
gi|460713395|ref|NW_004444203.1|:1250872:1252535:+	688	1662	688	FALSE
gi|460713385|ref|NW_004444213.1|:907660:908977:-	3	1316	1316	TRUE
gi|460713201|ref|NW_004444397.1|:58256:59476:+	367	716	367	FALSE
gi|460713201|ref|NW_004444397.1|:58256:59476:+	718	1148	717	FALSE
AAPY01498255.1:3:1880:+	165	539	165	FALSE
AAPY01498255.1:3:1880:+	631	1162	631	FALSE
AAPY01498255.1:3:1880:+	1183	1873	1163	FALSE
AAPY01647573.1:4978:5526:+	3	545	3	FALSE
AAPY01834605.1:1:1446:-	2	733	733	TRUE
AAPY01834605.1:1:1446:-	822	1445	1445	TRUE
NW_006159660.1:236605:237705:+	171	1094	171	FALSE
NW_006159858.1:2260421:2261157:-	19	537	537	TRUE
NW_006159858.1:2260421:2261157:-	557	727	727	TRUE
gi|701007172|ref|NW_009986706.1|:2041:2416:-	39	179	179	TRUE
gi|701007172|ref|NW_009986706.1|:2041:2416:-	181	375	375	TRUE
gi|666359808|ref|NW_007907032.1|:6460484:6462063:+	55	1503	55	FALSE
gi|558472728|ref|NW_005882714.1|:3453577:3454600:-	12	1022	1022	TRUE
gi|558438598|ref|NW_005916672.1|:2:659:-	3	656	656	TRUE
KN267589.1:1244002:1246887:+	2	2545	2	FALSE
KN267867.1:5794988:5797335:-	310	2346	2346	TRUE
KN613695.1:31839:33309:-	16	1097	1179	TRUE
KN613695.1:31839:33309:-	1180	1469	1469	TRUE
KN631337.1:98599:99274:+	3	560	3	FALSE
KN631337.1:98599:99274:+	563	661	563	FALSE
KN632471.1:72576:73705:+	28	1035	28	FALSE
KN635372.1:164632:165766:+	32	512	32	FALSE
KN635372.1:164632:165766:+	521	1040	513	FALSE
KN637080.1:21059:22194:-	94	959	972	TRUE
KN637080.1:21059:22194:-	973	1109	1109	TRUE
gi|1051343551|ref|NW_016694792.1|:66974227:66975053:-	3	476	476	TRUE
gi|1051343551|ref|NW_016694792.1|:86653751:86654904:+	2	544	2	FALSE
gi|1051343551|ref|NW_016694792.1|:86653751:86654904:+	664	885	664	FALSE
gi|1051343551|ref|NW_016694792.1|:86653751:86654904:+	888	1022	888	FALSE
gi|1051343160|ref|NW_016694793.1|:168929068:168930375:-	90	1070	1070	TRUE
gi|1051343079|ref|NW_016694794.1|:34047019:34048328:+	241	1221	241	FALSE
gi|1051343078|ref|NW_016694795.1|:123206751:123207659:-	248	636	664	TRUE
gi|1051343078|ref|NW_016694795.1|:123206751:123207659:-	665	909	909	TRUE
gi|1051343077|ref|NW_016694796.1|:55912927:55913685:-	3	629	629	TRUE
gi|1051343077|ref|NW_016694796.1|:72469721:72471019:-	98	887	901	TRUE
gi|1051343077|ref|NW_016694796.1|:72469721:72471019:-	902	1031	1031	TRUE
gi|1051343077|ref|NW_016694796.1|:88895582:88896891:+	241	1221	241	FALSE
gi|1051343077|ref|NW_016694796.1|:133217469:133219089:+	368	958	368	FALSE
gi|1051343077|ref|NW_016694796.1|:133217469:133219089:+	960	1104	960	FALSE
gi|1051343077|ref|NW_016694796.1|:133217469:133219089:+	1116	1371	1105	FALSE
gi|1051343075|ref|NW_016694798.1|:32522867:32524239:-	191	954	982	TRUE
gi|1051343075|ref|NW_016694798.1|:32522867:32524239:-	983	1209	1209	TRUE
gi|1051343075|ref|NW_016694798.1|:135682244:135683815:-	243	675	1076	TRUE
gi|1051343075|ref|NW_016694798.1|:135682244:135683815:-	1077	1179	1179	TRUE
gi|1051343074|ref|NW_016694799.1|:100225964:100226834:-	45	866	866	TRUE
gi|1051343072|ref|NW_016694801.1|:71781111:71782719:-	226	796	798	TRUE
gi|1051343072|ref|NW_016694801.1|:71781111:71782719:-	799	1000	1000	TRUE
gi|1051343072|ref|NW_016694801.1|:71781111:71782719:-	1017	1217	1217	TRUE
gi|1051343072|ref|NW_016694801.1|:89289418:89290032:+	1	615	1	FALSE
gi|1051343072|ref|NW_016694801.1|:107074703:107075752:-	98	1048	1048	TRUE
gi|1051343070|ref|NW_016694802.1|:86416493:86417792:-	98	866	928	TRUE
gi|1051343070|ref|NW_016694802.1|:86416493:86417792:-	929	1037	1037	TRUE
gi|1051343069|ref|NW_016694803.1|:88582652:88584278:-	236	1141	1141	TRUE
gi|1051343069|ref|NW_016694803.1|:88582652:88584278:-	1161	1226	1226	TRUE
gi|1051343068|ref|NW_016694804.1|:59047801:59049366:-	187	597	597	TRUE
gi|1051343068|ref|NW_016694804.1|:59047801:59049366:-	606	1049	1049	TRUE
gi|1051343068|ref|NW_016694804.1|:59047801:59049366:-	1055	1186	1186	TRUE
gi|1051343067|ref|NW_016694805.1|:2362192:2363171:-	5	598	598	TRUE
gi|1051343067|ref|NW_016694805.1|:31195952:31197501:+	407	1348	407	FALSE
gi|1051343067|ref|NW_016694805.1|:58361551:58362297:+	1	630	1	FALSE
gi|1051343064|ref|NW_016694808.1|:36244139:36245443:+	239	1216	239	FALSE
gi|1051343063|ref|NW_016694809.1|:62620330:62621348:-	87	1019	1019	TRUE
gi|1049006340|ref|NW_016683368.1|:12468016:12469655:+	398	1417	398	FALSE
gi|1049006340|ref|NW_016683368.1|:18404506:18405106:+	1	97	1	FALSE
gi|1049006340|ref|NW_016683368.1|:18404506:18405106:+	103	410	98	FALSE
gi|1049006340|ref|NW_016683368.1|:18404506:18405106:+	419	581	411	FALSE
gi|1049006349|ref|NW_016683359.1|:36394135:36395720:+	332	771	332	FALSE
gi|1049006349|ref|NW_016683359.1|:36394135:36395720:+	773	1305	772	FALSE
gi|1049006349|ref|NW_016683359.1|:41994825:41996447:+	369	878	369	FALSE
gi|1049006349|ref|NW_016683359.1|:41994825:41996447:+	880	1389	880	FALSE
gi|1049006349|ref|NW_016683359.1|:64125125:64126699:+	371	676	371	FALSE
gi|1049006349|ref|NW_016683359.1|:64125125:64126699:+	678	1376	678	FALSE
gi|1049006349|ref|NW_016683359.1|:76888751:76890356:+	375	1391	375	FALSE
gi|1049006349|ref|NW_016683359.1|:80122999:80124629:-	225	1244	1244	TRUE
gi|1049006349|ref|NW_016683359.1|:83200010:83201599:+	334	773	334	FALSE
gi|1049006349|ref|NW_016683359.1|:83200010:83201599:+	775	1307	774	FALSE
gi|1049006349|ref|NW_016683359.1|:118493508:118495099:+	334	773	334	FALSE
gi|1049006349|ref|NW_016683359.1|:118493508:118495099:+	775	1307	774	FALSE
gi|1049006349|ref|NW_016683359.1|:138964945:138966540:+	334	773	334	FALSE
gi|1049006349|ref|NW_016683359.1|:138964945:138966540:+	775	1307	774	FALSE
gi|1049006349|ref|NW_016683359.1|:155362547:155364154:+	374	1384	374	FALSE
gi|1049006348|ref|NW_016683360.1|:16854858:16856485:-	211	819	819	TRUE
gi|1049006348|ref|NW_016683360.1|:16854858:16856485:-	821	1231	1231	TRUE
gi|1049006348|ref|NW_016683360.1|:25716418:25718061:-	228	1247	1247	TRUE
gi|1049006348|ref|NW_016683360.1|:68719361:68720983:+	373	1395	373	FALSE
gi|1049006348|ref|NW_016683360.1|:87784103:87785725:-	229	897	897	TRUE
gi|1049006348|ref|NW_016683360.1|:87784103:87785725:-	900	1226	1226	TRUE
gi|1049006348|ref|NW_016683360.1|:99540650:99542249:+	385	786	385	FALSE
gi|1049006348|ref|NW_016683360.1|:99540650:99542249:+	788	1396	788	FALSE
gi|1049006348|ref|NW_016683360.1|:119173574:119175218:-	229	1248	1248	TRUE
gi|1049006348|ref|NW_016683360.1|:141183967:141185553:+	336	763	336	FALSE
gi|1049006348|ref|NW_016683360.1|:141183967:141185553:+	765	1297	764	FALSE
gi|1049006348|ref|NW_016683360.1|:142191922:142193545:-	235	1254	1254	TRUE
gi|1049006347|ref|NW_016683361.1|:22418282:22419922:+	398	1417	398	FALSE
gi|1049006347|ref|NW_016683361.1|:59004422:59006041:+	368	1387	368	FALSE
gi|1049006347|ref|NW_016683361.1|:60632921:60634542:-	229	897	897	TRUE
gi|1049006347|ref|NW_016683361.1|:60632921:60634542:-	900	1226	1226	TRUE
gi|1049006347|ref|NW_016683361.1|:64003070:64004094:+	7	1023	7	FALSE
gi|1049006347|ref|NW_016683361.1|:69386942:69388529:-	272	1060	1060	TRUE
gi|1049006347|ref|NW_016683361.1|:69386942:69388529:-	1063	1224	1224	TRUE
gi|1049006347|ref|NW_016683361.1|:71489235:71490862:+	383	787	383	FALSE
gi|1049006347|ref|NW_016683361.1|:71489235:71490862:+	789	1403	789	FALSE
gi|1049006346|ref|NW_016683362.1|:92950465:92952084:-	233	1252	1252	TRUE
gi|1049006345|ref|NW_016683363.1|:42394317:42395927:-	233	766	766	TRUE
gi|1049006345|ref|NW_016683363.1|:42394317:42395927:-	768	1241	1241	TRUE
gi|1049006345|ref|NW_016683363.1|:79525995:79527382:+	150	1166	150	FALSE
gi|1049006345|ref|NW_016683363.1|:125637351:125638944:+	334	773	334	FALSE
gi|1049006345|ref|NW_016683363.1|:125637351:125638944:+	775	1307	774	FALSE
gi|1049006344|ref|NW_016683364.1|:8830233:8831768:-	226	1245	1245	TRUE
gi|1049006344|ref|NW_016683364.1|:51434925:51436182:+	30	1046	30	FALSE
gi|1049006344|ref|NW_016683364.1|:83658756:83660285:-	134	1084	1084	TRUE
gi|1049006344|ref|NW_016683364.1|:83658756:83660285:-	1085	1150	1150	TRUE
gi|1049006343|ref|NW_016683365.1|:27786382:27787970:+	354	1031	354	FALSE
gi|1049006343|ref|NW_016683365.1|:27786382:27787970:+	1033	1365	1033	FALSE
gi|1049006343|ref|NW_016683365.1|:83667291:83668914:+	371	1390	371	FALSE
gi|1049006342|ref|NW_016683366.1|:90218432:90220040:+	371	1387	371	FALSE
gi|1049006341|ref|NW_016683367.1|:55407952:55409546:+	371	730	371	FALSE
gi|1049006341|ref|NW_016683367.1|:55407952:55409546:+	735	1364	735	FALSE
gi|1049006336|ref|NW_016683372.1|:224873:226478:-	231	863	863	TRUE
gi|1049006336|ref|NW_016683372.1|:224873:226478:-	866	1213	1213	TRUE
gi|1049006332|ref|NW_016683376.1|:1260665:1262257:+	332	771	332	FALSE
gi|1049006332|ref|NW_016683376.1|:1260665:1262257:+	773	1305	772	FALSE
gi|1049006272|ref|NW_016683436.1|:87403:88988:-	226	1245	1245	TRUE
KQ557211.1:24995785:24996443:-	8	547	547	TRUE
KQ557225.1:5356093:5356924:-	3	611	611	TRUE
KQ557225.1:33684466:33685180:-	3	713	713	TRUE
KQ557225.1:46984815:46985564:-	1	669	669	TRUE
KQ557225.1:47447313:47447796:+	1	441	1	FALSE
KQ556844.1:24068683:24070247:-	490	1335	1335	TRUE
KQ556844.1:27220553:27221509:+	3	406	3	FALSE
KQ556844.1:27220553:27221509:+	408	919	407	FALSE
KQ556847.1:27765111:27765598:+	18	313	18	FALSE
KQ556847.1:27765111:27765598:+	315	484	314	FALSE
KQ556858.1:25091120:25091866:+	3	746	3	FALSE
KQ556865.1:28560745:28562277:-	362	1153	1153	TRUE
gi|550153531|ref|NW_005372276.1|:660531:662090:-	474	1259	1259	TRUE
gi|550153345|ref|NW_005372293.1|:1527005:1527770:+	5	739	5	FALSE
gi|550152142|ref|NW_005372423.1|:290127:290683:+	1	97	1	FALSE
gi|550152142|ref|NW_005372423.1|:290127:290683:+	353	510	1	FALSE
